Plot 0
	name <School Pals>
		CMsg3_4 <ifChatNPCPassionate Accept>
		Msg3_5 <That can't be good...>
		CMsg3_5 <ifChatNPCCheerful Accept>
		Msg3_6 <In that case, don't tell me any more... I can't bear to think of my dear school friends at each other's throats... What happened to us?>
		CMsg3_6 <ifChatNPCMelancholy Accept>

		Prompt1 <Yes; \SPR E4 attacked me.>
		Prompt1_1 <\ELEMENT 4 attacked me.>
		Prompt2 <I don't want to say.>
		Prompt2_1 <You don't want to know.>
	end


end
inv
	NPC Mecha Pilot
	Charm 14
	Chardesc Heroic
	teamdesc <PASS>
	sdl_colors <122 88 193 255 212 195 123 63 0>
	mecha <Phoenix.txt>

end
